PaDel	data																																																																																																																																																																																																																																																																																																																																																																																																																																																
9	2	431	0	0																																																																																																																																																																																																																																																																																																																																																																																																																																													
on																																																																																																																																																																																																																																																																																																																																																																																																																																																	
1	2	3	4	6	7	8																																																																																																																																																																																																																																																																																																																																																																																																																																											
5	9																																																																																																																																																																																																																																																																																																																																																																																																																																																
No.	MolID	pKd	TDB1u	TDB2u	TDB3u	TDB4u	TDB5u	TDB6u	TDB7u	TDB8u	TDB9u	TDB10u	TDB1m	TDB2m	TDB3m	TDB4m	TDB5m	TDB6m	TDB7m	TDB8m	TDB9m	TDB10m	TDB1v	TDB2v	TDB3v	TDB4v	TDB5v	TDB6v	TDB7v	TDB8v	TDB9v	TDB10v	TDB1e	TDB2e	TDB3e	TDB4e	TDB5e	TDB6e	TDB7e	TDB8e	TDB9e	TDB10e	TDB1p	TDB2p	TDB3p	TDB4p	TDB5p	TDB6p	TDB7p	TDB8p	TDB9p	TDB10p	TDB1i	TDB2i	TDB3i	TDB4i	TDB5i	TDB6i	TDB7i	TDB8i	TDB9i	TDB10i	TDB1s	TDB2s	TDB3s	TDB4s	TDB5s	TDB6s	TDB7s	TDB8s	TDB9s	TDB10s	TDB1r	TDB2r	TDB3r	TDB4r	TDB5r	TDB6r	TDB7r	TDB8r	TDB9r	TDB10r	PPSA-1	PPSA-2	PPSA-3	PNSA-1	PNSA-2	PNSA-3	DPSA-1	DPSA-2	DPSA-3	FPSA-1	FPSA-2	FPSA-3	FNSA-1	FNSA-2	FNSA-3	WPSA-1	WPSA-2	WPSA-3	WNSA-1	WNSA-2	WNSA-3	RPCG	RNCG	RPCS	RNCS	THSA	TPSA	RHSA	RPSA	GRAV-1	GRAV-2	GRAV-3	GRAVH-1	GRAVH-2	GRAVH-3	GRAV-4	GRAV-5	GRAV-6	LOBMAX	LOBMIN	MOMI-X	MOMI-Y	MOMI-Z	MOMI-XY	MOMI-XZ	MOMI-YZ	MOMI-R	geomRadius	geomDiameter	geomShape	RDF10u	RDF15u	RDF20u	RDF25u	RDF30u	RDF35u	RDF40u	RDF45u	RDF50u	RDF55u	RDF60u	RDF65u	RDF70u	RDF75u	RDF80u	RDF85u	RDF90u	RDF95u	RDF100u	RDF105u	RDF110u	RDF115u	RDF120u	RDF125u	RDF130u	RDF135u	RDF140u	RDF145u	RDF150u	RDF155u	RDF10m	RDF15m	RDF20m	RDF25m	RDF30m	RDF35m	RDF40m	RDF45m	RDF50m	RDF55m	RDF60m	RDF65m	RDF70m	RDF75m	RDF80m	RDF85m	RDF90m	RDF95m	RDF100m	RDF105m	RDF110m	RDF115m	RDF120m	RDF125m	RDF130m	RDF135m	RDF140m	RDF145m	RDF150m	RDF155m	RDF10v	RDF15v	RDF20v	RDF25v	RDF30v	RDF35v	RDF40v	RDF45v	RDF50v	RDF55v	RDF60v	RDF65v	RDF70v	RDF75v	RDF80v	RDF85v	RDF90v	RDF95v	RDF100v	RDF105v	RDF110v	RDF115v	RDF120v	RDF125v	RDF130v	RDF135v	RDF140v	RDF145v	RDF150v	RDF155v	RDF10e	RDF15e	RDF20e	RDF25e	RDF30e	RDF35e	RDF40e	RDF45e	RDF50e	RDF55e	RDF60e	RDF65e	RDF70e	RDF75e	RDF80e	RDF85e	RDF90e	RDF95e	RDF100e	RDF105e	RDF110e	RDF115e	RDF120e	RDF125e	RDF130e	RDF135e	RDF140e	RDF145e	RDF150e	RDF155e	RDF10p	RDF15p	RDF20p	RDF25p	RDF30p	RDF35p	RDF40p	RDF45p	RDF50p	RDF55p	RDF60p	RDF65p	RDF70p	RDF75p	RDF80p	RDF85p	RDF90p	RDF95p	RDF100p	RDF105p	RDF110p	RDF115p	RDF120p	RDF125p	RDF130p	RDF135p	RDF140p	RDF145p	RDF150p	RDF155p	RDF10i	RDF15i	RDF20i	RDF25i	RDF30i	RDF35i	RDF40i	RDF45i	RDF50i	RDF55i	RDF60i	RDF65i	RDF70i	RDF75i	RDF80i	RDF85i	RDF90i	RDF95i	RDF100i	RDF105i	RDF110i	RDF115i	RDF120i	RDF125i	RDF130i	RDF135i	RDF140i	RDF145i	RDF150i	RDF155i	RDF10s	RDF15s	RDF20s	RDF25s	RDF30s	RDF35s	RDF40s	RDF45s	RDF50s	RDF55s	RDF60s	RDF65s	RDF70s	RDF75s	RDF80s	RDF85s	RDF90s	RDF95s	RDF100s	RDF105s	RDF110s	RDF115s	RDF120s	RDF125s	RDF130s	RDF135s	RDF140s	RDF145s	RDF150s	RDF155s	L1u	L2u	L3u	P1u	P2u	E1u	E2u	E3u	Tu	Au	Vu	Ku	Du	L1m	L2m	L3m	P1m	P2m	E1m	E2m	E3m	Tm	Am	Vm	Km	Dm	L1v	L2v	L3v	P1v	P2v	E1v	E2v	E3v	Tv	Av	Vv	Kv	Dv	L1e	L2e	L3e	P1e	P2e	E1e	E2e	E3e	Te	Ae	Ve	Ke	De	L1p	L2p	L3p	P1p	P2p	E1p	E2p	E3p	Tp	Ap	Vp	Kp	Dp	L1i	L2i	L3i	P1i	P2i	E1i	E2i	E3i	Ti	Ai	Vi	Ki	Di	L1s	L2s	L3s	P1s	P2s	E1s	E2s	E3s	Ts	As	Vs	Ks	Ds
1	ligand1	8	1.279855271	2.231826818	3.052057161	3.858081947	4.780372921	5.758752877	6.642352351	7.485483778	8.387990076	9.273200432	123.522014	165.7347392	175.1010705	211.1978334	266.9525589	314.4586786	310.8138984	335.1976153	372.8517121	422.8516244	348.2317356	493.2691196	561.1192539	671.5631222	867.9398024	1040.88585	1082.723272	1157.260187	1255.68646	1406.955508	9.889323417	17.06229806	22.92600179	28.8777893	36.26773403	43.11314714	49.04303904	55.49346657	62.61038515	69.8240451	2.376438849	3.506248438	4.192983746	5.001062865	6.402275459	7.827617148	8.352429208	8.966347513	9.675195179	10.818433	188.5366999	346.7710678	482.9277028	616.1142099	764.2394147	910.0477269	1064.712023	1212.552447	1382.355051	1531.717221	3.783064889	6.077183892	8.283958272	10.40524161	13.20944846	15.54199619	15.32119697	17.91088134	20.71046433	24.58662281	0.539835267	0.802811653	0.954681389	1.155989755	1.480095162	1.784422244	1.896640027	2.065748433	2.28108691	2.572136765	725.1121457	1956.282702	44.48050431	224.2350372	-604.9645246	-40.02586592	500.8771086	2561.247227	84.50637023	0.763800808	2.060660986	0.04685378	0.236199192	-0.637242661	-0.042161463	688.3831729	1857.191473	42.22744146	212.8769009	-574.3213672	-37.99844306	0.098334141	0.13078367	0.946297695	0.20800244	793.9217951	155.4253878	0.836281825	0.163718175	2853.414029	53.417357	14.18365843	3181.635888	56.4059916	14.70788275	6380.503705	79.87805521	18.54748329	1.628018597	1.628018597	14435.92933	12809.37505	2224.68612	1.126981548	6.488973521	5.757834751	10.06586509	10.15750071	19.48654578	0.918439027	10.15390254	22.31441282	10.69379398	69.2950536	24.04465381	41.9486853	26.93719982	42.35711894	42.14650799	26.38424136	28.21321847	45.43110208	49.26796554	32.86584361	32.60058731	33.96767766	27.4567926	21.56319092	25.45933738	20.92698135	12.75897821	17.00045827	18.4478542	13.62596133	15.28717242	15.52947459	13.27840749	8.544359641	9.178656045	5.752154484	0.973712002	23.4017664	0.909285829	39.99279671	9.210757639	10.64399088	4.857645039	13.09077683	14.66953082	9.263049712	13.12110458	17.32257934	11.72293596	13.5487059	9.578347671	11.11088784	4.072816525	5.624393171	11.75168306	6.978503488	5.580312641	2.746959194	8.031815197	3.045621465	5.485919954	2.710941262	5.095287764	0.907300807	2.54386672	0.946096611	2.600472984	20.73008917	2.571477419	38.94863066	9.780186845	15.25195974	7.804020536	14.87974552	16.66731504	9.798151576	13.3549599	19.76735833	15.54641313	14.2394603	11.47475108	12.47017613	6.537379534	7.103982089	10.64205955	7.637761002	5.553044433	4.277383126	7.845537944	4.290858695	5.80345534	4.536915851	4.853643175	1.90590913	3.183714157	1.571126541	10.04012303	23.38244607	10.5298162	68.62009534	23.80044225	40.75005191	26.3214768	42.11081596	41.44546409	26.70454088	28.23460599	45.84416712	47.91079846	33.28232929	31.98058214	33.81256219	27.28663992	21.00916286	26.33787674	21.03214918	13.07699255	16.70940083	18.90119047	13.70128842	15.31907506	14.96222978	13.48212793	8.432298089	9.107231851	5.553999399	3.684884026	20.08003163	3.690416991	40.87839614	11.05027534	19.04139366	10.16082662	17.20824866	19.20933615	11.05765269	14.4070657	22.41113717	19.48419341	15.64790252	13.62662063	14.51531252	8.659190729	8.650937349	11.45092553	8.827962806	6.054361324	5.635549082	8.491468706	5.236509016	6.65508158	5.936187689	5.445755918	2.638640967	3.846965132	2.063981008	13.26815631	24.21661443	14.09656508	84.86332007	30.60419913	51.72576099	34.56013215	55.45033431	53.70140506	34.39613958	35.44118451	56.65156904	63.10975906	41.9429328	42.02075297	43.10188869	37.63721544	27.63723134	32.82395967	26.39122153	16.65350769	22.99644676	23.47274091	18.09465089	19.69807566	20.30302386	17.3150739	11.91791272	11.68094564	7.680132062	6.74631707	21.57598866	6.528046724	58.96744387	20.71719764	34.27651798	20.44238988	37.71171763	31.69295136	25.13147732	27.13584082	44.11407058	45.27379053	33.34164782	25.23380989	30.03673828	22.48208754	16.67558088	37.68673324	22.23405874	13.44806948	12.79368324	19.79204456	13.51917946	12.4752999	9.69228788	12.76201102	7.335207596	8.007468845	4.13203735	28.0067139	5.205930257	1.208062413	0.81365889	0.151244143	0.562052751	0.418385437	0.352463006	34.42070657	185.9239463	396.4813599	0.720488335	1.332901193	27.87723185	4.248398869	0.657017233	0.85036547	0.129592914	0.566246961	0.266131248	0.104793316	32.78264795	139.5406932	250.1362575	0.775548206	0.937171526	26.98087258	4.624040454	0.850927466	0.831310241	0.142471752	0.523561805	0.338247921	0.177593399	32.4558405	151.6541349	290.272236	0.746965361	1.039403125	28.17058258	5.191107865	1.179136252	0.81557349	0.150289045	0.568635601	0.421644068	0.337495681	34.5408267	185.5745114	392.5481352	0.723360235	1.32777535	26.93377272	4.783290012	0.950875918	0.824471143	0.146421544	0.520215264	0.362867371	0.220607729	32.66793865	158.9910372	314.1622659	0.736706715	1.103690365	28.44192908	5.28625934	1.245207202	0.813244713	0.151150875	0.57964567	0.431167211	0.374126287	34.97339562	192.3499964	414.5420547	0.719867069	1.384939168	28.34097412	5.200168992	1.187630395	0.816066082	0.149736615	0.575570947	0.42343558	0.342832145	34.72877351	187.2123359	396.9715294	0.724099123	1.341838671
2	ligand2	7.12	1.285550803	2.264252913	3.205973614	4.092285189	5.121454133	6.05513286	6.79728663	7.670143015	8.708740208	9.604954223	142.5226712	225.0670039	269.8233413	308.3726387	360.7374307	428.2929366	353.5986001	358.9218773	415.4764578	213.7198575	371.1620248	579.1501556	721.5885434	830.6678941	1035.407948	1237.449263	1135.168438	1131.064073	1376.859938	911.4512386	10.23012811	17.80243508	25.30197906	32.02636493	39.97470939	47.23052291	52.24559915	57.29751487	66.30338096	71.34865075	2.443390159	3.873838224	4.928480226	5.802184758	7.349726978	8.774777883	8.459336794	8.644799276	10.72137314	7.933903326	193.4784058	350.5174395	511.5043808	668.517557	828.6204253	968.1907717	1134.39935	1275.989562	1389.194158	1630.971534	4.577366076	7.698044584	10.72970581	13.35533638	15.89165256	19.38216927	19.99048004	20.20533743	30.42119336	25.69499173	0.57431983	0.925667674	1.203782096	1.42364501	1.771365581	2.134936367	2.044425575	2.066657389	2.518685253	1.974856077	488.1702826	933.0129332	32.48035634	237.9835957	-454.844919	-35.58164485	250.1866869	1387.857852	68.06200119	0.672268368	1.284869449	0.044729302	0.327731632	-0.62637539	-0.049000144	354.4867439	677.5109599	23.58573672	172.8127109	-330.2874019	-25.8377494	0.113950016	0.188556338	2.485516455	6.93787261	604.5186429	121.6352353	0.832493857	0.167506143	2061.172621	45.400139	12.72637711	2237.801642	47.30540817	13.0799835	4390.813068	66.26321052	16.37501285	1.711565401	1.711565401	4514.197897	3761.554608	1029.07505	1.200088359	4.386655665	3.655277241	7.274660169	6.530445125	12.50451831	0.914803366	7.496047651	11.97977351	5.003858887	28.88025626	10.47784312	16.62763629	10.38826961	23.89943974	17.7179286	16.26070348	18.2439897	11.11946982	23.01217553	9.919190459	13.31341829	7.668335287	8.799923197	7.088272126	5.741919425	8.780390941	2.873805814	3.909273399	2.134104164	1.783224995	2.18E-11	9.16E-44	7.44E-98	1.16E-173	3.52E-271	0	0.695661454	12.58506963	0.449122773	21.73015072	2.576925991	6.459349539	2.268989163	11.55493128	8.362312068	4.977505744	9.492745559	2.228085589	10.95133404	2.829328583	4.646553296	2.666224669	1.407001362	3.918256168	1.258086963	2.89258614	1.260544	0.310580751	0.120177626	0.012559399	1.54E-13	6.45E-46	5.24E-100	8.20E-176	2.48E-273	0	1.766224601	11.0743098	1.232267011	17.24235313	3.008826705	6.941751737	3.405765417	10.79193279	8.137115245	5.822595374	8.935506041	3.360410963	10.69429357	3.678210824	4.175998788	3.183540095	2.571278362	3.800850302	1.222358251	2.522951513	0.901625343	0.799814997	0.277347456	0.130878626	1.60E-12	6.73E-45	5.46E-99	8.55E-175	2.58E-272	0	7.814456557	12.60436612	4.943950867	30.72163901	10.47864407	16.87547606	10.31677303	24.71648215	18.40305101	16.49524495	18.72782047	10.74220061	23.45788379	9.554691884	13.8103979	7.613436277	8.408080087	7.147846934	6.038346558	9.314675171	3.320057294	4.065758449	2.267904822	1.588821366	1.94E-11	8.17E-44	6.63E-98	1.04E-173	3.13E-271	0	2.400941959	10.69328019	1.757592275	16.78215812	3.70215419	7.910882409	4.346857352	11.64321544	8.745512883	6.924559188	9.419858364	4.339251279	11.47669843	4.385150585	4.742570957	3.701318616	3.433931014	4.035633651	1.504928819	2.661491565	0.811501042	1.095163891	0.372674318	0.284285864	3.48E-12	1.46E-44	1.19E-98	1.86E-174	5.61E-272	0	10.32463986	13.02665557	6.6089328	37.09974149	14.27630149	21.11684199	13.15874772	31.10992554	22.89239313	21.09237532	23.43131905	14.36701396	29.58823492	12.83068403	18.295438	9.376595672	11.28925112	8.502803313	8.156301419	11.87611707	3.945708703	5.373007	3.11450124	2.600666064	3.18E-11	1.34E-43	1.08E-97	1.70E-173	5.13E-271	0	7.14955708	12.79594281	3.016486334	33.44341848	8.576561572	13.91326026	7.738005423	23.64135084	18.77803371	14.90885548	17.56187744	7.517385384	21.80613777	6.174879253	16.08835485	6.66673315	5.559002752	6.903577109	6.774330303	10.56732198	5.520035003	3.677842757	2.228393317	0.555509787	6.79E-12	2.86E-44	2.32E-98	3.63E-174	1.10E-271	0	13.60402338	3.971511958	0.985745524	0.732924817	0.213967559	0.540978798	0.439834393	0.367926117	18.56128086	71.35354682	143.1732207	0.599387226	1.348739308	11.80983167	2.970002705	0.451807211	0.77534858	0.194989009	0.411409085	0.231025781	0.076690772	15.23164158	41.75286774	72.83175206	0.66302287	0.719125638	12.19461271	3.229100008	0.644431315	0.758931006	0.200962849	0.433346723	0.290163084	0.155964816	16.06814403	49.31714745	90.76146548	0.638396508	0.879474623	13.55404151	3.949687949	0.941181588	0.734839082	0.214134291	0.535869054	0.437463594	0.33620866	18.44491105	70.0084223	138.8387691	0.602258624	1.309541308	12.43601108	3.396469685	0.749139015	0.749987712	0.204833408	0.450471633	0.323598993	0.210259235	16.58161978	54.09926367	102.3234177	0.624981568	0.984329861	13.6683221	4.108203364	1.015744624	0.727337466	0.218611341	0.546376196	0.469666326	0.39075482	18.79227009	74.20865702	150.03727	0.591006199	1.406797342	13.64423543	3.966904462	0.954363161	0.73492409	0.213670723	0.543179866	0.441076543	0.345847844	18.56550306	70.93280156	141.1535719	0.602386135	1.330104253
3	ligand3	8.43	1.297948222	2.262985543	3.116408898	4.024395469	4.856280952	5.800236637	6.859070865	7.859635228	8.628930089	9.46040493	134.1103078	179.6500634	182.0885945	254.1725793	286.5929232	293.981419	341.760909	503.9214515	434.617548	303.2423815	367.743256	523.5845309	569.4572578	756.0874421	894.9257339	924.0812145	1176.82945	1599.217175	1480.090521	1144.101991	10.06717227	17.34305411	23.3731936	30.54640992	36.74152459	44.04235689	51.53319915	59.24228417	64.83098107	70.21899353	2.489575824	3.695584202	4.225857151	5.495813494	6.634049308	7.003720288	8.917812609	11.74017792	11.30426982	9.565301873	191.617198	349.7471774	499.5834645	658.8910611	778.9956993	972.7066363	1124.843794	1230.643471	1390.237598	1599.911314	3.938223547	5.980721941	7.39328207	10.54986916	13.69448155	16.24703588	17.41796424	20.80558498	22.43460863	23.35786347	0.567655607	0.852091597	0.986502511	1.294951308	1.563726506	1.693446599	2.060265501	2.676719214	2.636447149	2.328799296	457.0939426	792.6489178	27.49204283	151.220366	-262.2320016	-33.07740433	305.8735765	1054.880919	60.56944716	0.751410802	1.303025273	0.045193813	0.248589198	-0.431079785	-0.054375516	278.0567856	482.1796784	16.72380303	91.98951241	-159.5194788	-20.12145835	0.093305363	0.210993453	2.569811653	1.864281044	479.5482797	128.7660289	0.788323196	0.211676804	2001.744028	44.74085412	12.60287166	2188.86248	46.78528059	12.98392981	4147.02398	64.3973911	16.0661635	2.059853039	2.059853039	4470.718761	4176.596398	1007.348475	1.070421543	4.438105456	4.146128676	7.376139722	7.090982219	13.21652315	0.863849428	5.675067677	15.02734952	4.744016065	27.48341023	25.33573182	13.49445386	17.02560888	30.2524346	17.99522297	21.97093173	14.11315367	17.97496649	9.277960063	14.8271985	8.530907672	11.66050474	13.19140237	15.2517368	7.247351034	7.604203696	5.657333268	5.565354735	4.108646017	1.006088037	0.01464967	3.24E-04	2.20E-27	2.87E-72	7.25E-139	3.53E-227	0.567087518	15.54443763	0.37674004	20.79638954	5.273818353	7.372832861	3.771735735	11.83789539	6.442732102	6.958775356	9.322205193	4.348723251	5.223236215	4.493367696	4.81345588	4.02079712	4.504737321	3.163225107	0.491074121	2.50413551	0.472631482	0.693988397	0.166924242	0.011555198	1.03E-04	2.28E-06	1.55E-29	2.02E-74	5.10E-141	2.48E-229	1.506738817	14.28642808	0.963524111	18.06608756	7.578776984	6.200202699	4.387240513	13.55739176	7.710989443	8.329350196	7.930259296	5.077520267	5.163401165	5.737990901	4.562370192	4.775552097	4.954960546	4.688751856	1.638275575	2.864442929	1.265923282	1.026087285	0.623440306	0.084304969	0.001075203	2.38E-05	1.61E-28	2.11E-73	5.32E-140	2.59E-228	5.525821428	15.53530978	4.675882271	28.2885801	24.34825203	13.86059598	16.81655352	29.85515805	17.88611638	22.03221849	14.44772942	18.36310157	9.28298047	14.57065345	8.975510526	11.4600775	13.20737644	14.63151833	6.787750737	7.446351151	5.669098647	5.175027299	3.802199698	0.900934034	0.013052592	2.88E-04	1.96E-27	2.56E-72	6.46E-139	3.14E-227	2.148576734	13.98725499	1.396255311	18.06302593	9.781687348	6.394449457	5.527799068	15.37567556	8.844395455	9.723587083	8.013366064	6.330532285	5.543516402	6.834091644	4.713173241	5.542608187	5.604358654	6.015475103	2.486873189	3.365008984	1.797957762	1.480660459	1.027662414	0.172530373	0.002335484	5.16E-05	3.50E-28	4.58E-73	1.16E-139	5.62E-228	7.209207855	15.93782454	6.606438858	33.72973732	32.62221642	17.89354189	23.76882274	37.99785938	22.92953511	28.75208998	17.77119858	24.82331405	11.21464311	18.82453901	11.13324897	14.80853905	17.83742626	19.67068841	9.22027694	9.723722725	7.809349763	7.671845576	5.669603104	1.456691076	0.021365167	4.72E-04	3.20E-27	4.19E-72	1.06E-138	5.14E-227	3.878426873	14.81115653	3.227702379	26.93980221	15.58258883	15.74971143	16.85799964	24.85150255	15.68616526	20.2230108	16.82705836	19.70982077	10.30199664	14.25482415	10.57128994	8.869720883	10.65456973	9.824177941	3.757189819	5.181754719	3.661105204	2.674889337	1.841922109	0.363018165	0.005092558	1.13E-04	7.63E-28	9.98E-73	2.52E-139	1.23E-227	15.11261647	2.155098335	1.751890706	0.794580963	0.113309308	0.562478912	0.278131578	0.382800914	19.01960551	62.82032368	138.8975635	0.691871445	1.223411404	12.816758	2.17102748	1.171537507	0.793149441	0.134351388	0.414749647	0.278742734	0.179504785	16.15932299	45.38428665	94.14226615	0.689724162	0.872997166	13.57388749	2.058589933	1.338326096	0.799837643	0.121301854	0.457033204	0.251583612	0.227150878	16.97080352	48.86442063	103.2321615	0.699756465	0.935767693	14.95519394	2.194260414	1.72847615	0.792205159	0.116234161	0.551509171	0.294521582	0.387163032	18.8779305	62.45801289	138.0569081	0.688307739	1.233193784	14.01210011	2.036676143	1.43912193	0.801245522	0.116462031	0.485022862	0.24389802	0.254850076	17.48789818	51.63425587	110.191974	0.701868283	0.983770958	15.27261986	2.216084884	1.81323147	0.791248074	0.114811533	0.574614021	0.301909879	0.427107081	19.30193622	65.55649184	146.2280124	0.686872112	1.303630981	14.89371264	2.281090318	1.733004565	0.787701727	0.120642772	0.546855988	0.310417282	0.37402901	18.90780753	63.73791566	141.5226534	0.681552591	1.23130228
4	ligand4	7.96	1.2861197	2.237172805	3.103213923	3.881536329	4.618498996	5.310751501	6.258185786	7.039315917	8.102302701	9.221821158	131.1120943	181.4803699	205.997897	216.7585707	215.5504103	259.3487853	299.3156662	287.5218033	365.067373	415.0565733	346.906007	496.7618649	602.0813813	670.1294634	722.9663153	850.2740876	968.4208449	957.8991663	1098.58075	1245.618739	10.07571905	17.46002422	23.93627193	29.70822642	34.520839	40.04793434	47.79771621	52.80832389	62.56604916	70.85939213	2.32828002	3.4444316	4.315595749	4.973576684	5.554238392	6.44582556	7.385963837	7.467027784	8.365394761	9.377581315	192.569574	357.4511439	497.6119253	634.9663326	758.956774	875.2014433	1039.015051	1193.269459	1395.570892	1596.243535	4.121161805	6.366253365	8.770802545	11.05941499	11.15710961	14.20701133	18.49336272	19.8085131	31.45034385	34.43915528	0.549281231	0.822700709	1.039169605	1.188567273	1.298857016	1.535707198	1.788169861	1.828167328	2.133188388	2.429393971	410.0008142	787.1922139	25.5739072	203.8894041	-391.4630066	-37.09100189	206.1114101	1178.655221	62.66490909	0.667873183	1.282301282	0.041658763	0.332126817	-0.637675915	-0.060419601	251.6954893	483.2496001	15.69957148	125.1657108	-240.3153106	-22.76980324	0.113182836	0.145632018	0.46984708	3.819787207	473.181155	140.7090633	0.770791162	0.229208838	1992.310781	44.63530868	12.58304341	2188.506707	46.78147825	12.98322631	4334.807831	65.83925752	16.30509311	1.731698872	1.729303343	3811.871327	3378.391277	1192.037626	1.128309605	3.197777692	2.83413141	7.073170137	6.109262838	11.21578743	0.835865919	5.664876567	13.78752448	7.747154042	38.89521765	14.71294736	25.1075187	24.12396517	34.04550425	21.51148971	25.42120757	22.86917954	18.33559525	20.77006922	13.77024046	9.544298967	9.355858246	8.734040779	4.293231423	1.786628976	1.135592954	0.247483048	3.30E-04	1.96E-27	2.38E-72	5.57E-139	2.52E-227	0	0	0	0	0.570457229	14.65994205	0.609816419	23.78179227	5.573456072	10.47081169	8.049517785	10.83075976	4.787097384	5.880246408	9.736211883	7.817207229	9.041194983	6.07687104	5.419150939	2.481774223	3.964919817	2.067324573	0.610063	0.809640282	0.01888339	3.05E-05	1.91E-28	2.33E-73	5.45E-140	2.47E-228	0	0	0	0	1.506752832	12.51610805	1.589727231	20.53875513	6.610926086	10.49968186	8.261829353	11.76596833	6.274542851	7.94093646	10.08116257	6.739321611	8.766098221	5.755538067	4.561413633	3.10976165	4.168796787	1.845937318	0.606221006	0.397700926	0.043140586	6.52E-05	4.02E-28	4.88E-73	1.14E-139	5.17E-228	0	0	0	0	5.514949201	14.64441459	7.853819335	39.83607026	14.55870523	25.82977358	24.16047189	34.29352722	21.07482626	24.97506363	23.56561305	19.66269144	20.82245807	14.19782561	10.23311948	9.541954173	8.731024041	4.50957561	1.760703329	1.28902164	0.259446227	3.58E-04	2.15E-27	2.61E-72	6.12E-139	2.77E-227	0	0	0	0	2.1472431	11.99461501	2.250464393	21.07860507	7.555749139	11.60999385	9.53039603	13.56569388	7.814034015	9.916301097	10.887651	7.041608701	9.78693425	6.226164876	4.792773171	3.643033326	4.6247198	1.921585935	0.708453369	0.366560245	0.059135222	8.48E-05	5.15E-28	6.25E-73	1.47E-139	6.63E-228	0	0	0	0	7.19138204	15.31426324	11.0620219	49.73006192	18.22373408	31.81205378	31.69736597	45.11210196	29.04765821	32.83187035	29.50531615	25.05482362	26.63158985	17.78557793	12.59491464	12.52968038	10.77060792	5.904121363	2.326688592	1.753239735	0.379570599	5.12E-04	3.05E-27	3.71E-72	8.69E-139	3.93E-227	0	0	0	0	3.878346223	13.65770655	4.874365206	34.90928829	10.56320226	32.49025729	20.94467165	30.42860141	16.04972154	21.47817311	25.83359813	26.41537996	19.70212557	17.38058034	15.33141798	10.23396955	11.51467855	5.671804451	1.881389059	3.133347555	0.392789795	6.22E-04	3.88E-27	4.71E-72	1.10E-138	5.00E-227	0	0	0	0	9.12545513	3.036586366	1.860342348	0.65077773	0.216552792	0.472647047	0.338892845	0.397255521	14.02238384	50.33579347	115.9086966	0.476166595	1.208795413	9.629403335	2.867309443	1.232714303	0.70136964	0.208844071	0.538203101	0.340831059	0.167770585	13.72942708	43.01535569	90.78061527	0.552054461	1.046804745	9.232682949	2.828041944	1.454860361	0.683113811	0.209243025	0.486876436	0.315087112	0.235406317	13.51558525	43.65708521	95.15967773	0.524670716	1.037369865	9.186448728	3.072156006	1.817640475	0.652620681	0.2182511	0.479339146	0.353949307	0.378918362	14.07624521	50.50393977	115.8780046	0.478931021	1.212206815	9.129772746	2.83108243	1.578005551	0.674338331	0.209107877	0.47407919	0.305161523	0.277700688	13.53886073	44.72143508	99.04722496	0.511507496	1.0569414	9.204266148	3.091396142	1.907114905	0.648061011	0.217661384	0.481070808	0.350930719	0.419054137	14.2027772	51.90327368	120.3711611	0.472091516	1.251055664	9.22994625	3.165039915	1.830497328	0.648831813	0.22249085	0.484190143	0.382650109	0.379576892	14.22548349	51.90213736	119.6022108	0.47324772	1.246417144
