0.821997 -3.27
0.816775 -7.67
0.590567 -6.95
0.556069 -6.42
0.421703 -6.43
0.821119 -6.50
0.403484 -7.56
0.293235 -7.46
0.399682 -6.66
0.672352 -6.45
0.401842 -6.42
0.537956 -6.54
0.412702 -6.65
0.558207 -6.90
0.663651 -6.96
0.545455 -7.63
0.554301 -6.95
0.401326 -6.47
0.606128 -7.05
0.297425 -6.43
0.501432 -6.72
0.573716 -6.75
0.435603 -6.40
0.399197 -7.00
